carat	cut	color	clarity	price
1.51	Excellent	F	SI3	4490
1.51	Very Good	F	SI3	4031
1.52	Ideal	E	VS1	24112
1.52	Ideal	F	VS1	16326
1.52	Ideal	I	SI2	9544
1.52	Ideal	L	SI2	6591
1.52	Excellent	I	SI1	5074
1.52	Very Good	F	VS2	9544
1.52	Ideal	G	VS2	7191
1.52	Very Good	F	SI2	3976
1.52	Excellent	H	SI1	6536
1.52	Excellent	H	VS1	7005
1.52	Very Good	F	SI1	7519
1.52	Excellent	H	SI2	4982
1.52	Very Good	F	I1	3131
1.52	Very Good	J	SI1	4512
1.52	Very Good	I	VVS2	7106
1.52	Ideal	F	VS2	10502
1.52	Excellent	F	VVS2	15003
1.52	Ideal	G	SI3	4140
1.52	Excellent	I	VS1	5961
1.52	Excellent	I	VS2	5543
1.52	Excellent	J	VS2	4466
1.52	Ideal	I	SI2	7708
1.52	Ideal	I	VS1	9005
1.52	Excellent	I	VS2	5297
1.52	Very Good	J	VS1	8808
1.52	Excellent	I	SI2	6293
1.52	Excellent	D	VVS2	23728
1.52	Excellent	D	SI1	10941
1.52	Ideal	G	VS1	13286
1.52	Ideal	H	VS2	8402
1.52	Ideal	M	VS1	4401
1.52	Ideal	H	SI2	7315
1.52	Ideal	E	VVS2	18511
1.52	Ideal	E	VS1	18722
1.52	Ideal	H	SI1	8314
1.52	Ideal	D	SI1	11263
1.52	Ideal	G	VS2	12717
1.52	Ideal	G	SI2	6889
1.52	Excellent	E	VS2	14261
1.52	Excellent	E	VS1	14510
1.52	Ideal	E	VS1	15680
1.52	Good	F	VS1	11799
1.52	Ideal	E	SI2	7796
1.52	Ideal	H	SI2	6561
1.52	Ideal	G	SI1	9751
1.52	Ideal	E	VS2	11409
1.52	Ideal	D	SI1	9654
1.52	Excellent	I	VS2	5959
1.52	Excellent	F	VS2	12613
1.52	Ideal	F	VVS2	15959
1.52	Ideal	F	IF	22497
1.52	Ideal	E	IF	27285
1.52	Ideal	D	VVS2	23166
1.52	Ideal	G	IF	16187
1.52	Ideal	L	SI1	4764
1.52	Excellent	I	VVS2	11326
1.52	Ideal	I	VS1	9537
1.52	Excellent	I	VS2	8495
1.52	Ideal	I	VS2	8844
1.52	Ideal	G	VS2	11036
1.52	Ideal	G	SI1	10158
1.52	Ideal	H	VVS2	12928
1.52	Ideal	H	VS1	11598
1.52	Ideal	G	VS1	14204
1.52	Ideal	G	VS1	13678
1.52	Ideal	G	VVS2	15444
1.52	Ideal	D	SI2	10425
1.52	Ideal	L	VS1	6074
1.52	Good	E	SI2	8214
1.52	Ideal	H	SI1	9781
1.52	Ideal	G	VS2	12613
1.52	Ideal	L	VVS1	6927
1.52	Ideal	G	SI2	9204
1.52	Excellent	F	SI2	9267
1.52	Ideal	I	VS1	10164
1.52	Ideal	D	VS1	15999
1.52	Ideal	D	VS2	15830
1.52	Ideal	G	SI1	9894
1.52	Ideal	J	VS2	7247
1.52	Excellent	F	VS1	16139
1.52	Ideal	G	VS1	13327
1.52	Ideal	H	VS1	12027
1.52	Ideal	H	VS1	11598
1.52	Excellent	H	SI2	8585
1.52	Ideal	F	VVS2	25483
1.52	Ideal	G	VS2	12613
1.52	Ideal	E	VVS2	27076
1.52	Ideal	D	IF	41628
1.52	Ideal	F	SI2	9846
1.52	Excellent	G	SI2	7797
1.52	Ideal	E	SI1	12227
1.52	Ideal	I	I1	5432
1.52	Ideal	I	I1	5432
1.52	Ideal	F	SI1	11583
1.52	Ideal	G	VS1	14028
1.52	Ideal	J	VS1	8930
1.52	Ideal	G	VS2	12613
1.52	Ideal	H	VS2	10682
1.52	Ideal	G	VS2	13401
1.52	Ideal	G	VVS2	15444
1.52	Ideal	F	SI1	11583
1.52	Ideal	G	VS2	13401
1.52	Excellent	D	SI1	11149
1.52	Ideal	F	VS1	17838
1.52	Ideal	E	VVS1	25473
1.52	Ideal	E	SI2	9910
1.52	Ideal	D	VS2	15830
1.52	Ideal	D	VS2	17809
1.52	Excellent	G	SI1	10949
1.52	Ideal	H	VS1	10595
1.52	Ideal	F	VS1	15927
1.52	Ideal	I	VS2	8495
1.52	Ideal	E	VS2	14493
1.52	Ideal	F	SI2	8146
1.52	Excellent	G	SI2	7688
1.52	Ideal	G	SI2	8230
1.52	Ideal	H	SI1	9212
1.52	Ideal	G	SI1	10817
1.52	Ideal	G	VS1	12976
1.52	Ideal	D	VS1	19199
1.52	Ideal	G	SI2	8230
1.52	Ideal	G	SI2	8121
1.52	Ideal	F	VS1	19478
1.52	Excellent	H	VS2	9908
1.52	Ideal	G	SI1	9749
1.52	Ideal	I	VS1	9185
1.52	Excellent	K	SI1	4853
1.52	Very Good	L	SI2	4045
1.52	Excellent	G	VS2	8058
1.52	Very Good	I	SI2	5201
1.52	Excellent	L	VS2	4294
1.52	Excellent	M	SI1	3147
1.52	Ideal	I	SI1	7824
1.52	Excellent	D	VS2	12587
1.52	Ideal	M	SI2	2952
1.52	Ideal	M	SI2	2952
1.52	Ideal	D	SI1	11327
1.52	Excellent	D	VS2	13125
1.52	Ideal	H	VS1	10654
1.52	Very Good	K	SI1	3983
1.52	Excellent	F	SI2	7125
1.52	Good	J	SI2	5183
1.52	Good	G	VS2	6819
1.52	Excellent	J	SI1	5909
1.52	Very Good	H	SI1	6925
1.52	Very Good	D	SI2	8015
1.52	Very Good	H	VS1	8807
1.52	Good	I	SI1	6133
1.52	Very Good	J	VS2	5919
1.52	Good	I	SI2	3590
1.52	Very Good	J	SI1	5718
1.52	Very Good	J	VS2	4200
1.52	Very Good	I	VS2	7125
1.52	Ideal	H	SI1	7520
1.52	Very Good	J	VS2	3716
1.52	Excellent	J	VS2	5919
1.52	Excellent	J	VS2	7298
1.52	Ideal	F	VS2	10112
1.52	Ideal	E	VVS2	20651
1.52	Ideal	K	VS1	5242
1.52	Ideal	J	SI1	5242
1.52	Ideal	J	VS2	6843
1.52	Excellent	J	VS1	5434
1.52	Ideal	E	SI2	9143
1.52	Excellent	H	SI2	6574
1.52	Very Good	F	VS2	11767
1.52	Good	F	SI3	4956
1.52	Ideal	E	SI2	7619
1.52	Excellent	D	SI1	9426
1.52	Excellent	F	VS2	13238
1.52	Ideal	H	VS1	11688
1.52	Ideal	E	SI1	11696
1.52	Ideal	H	I1	3699
1.52	Ideal	I	I1	2612
1.52	Excellent	K	SI2	3441
1.52	Ideal	F	SI3	4712
1.52	Very Good	G	I1	3514
1.52	Excellent	E	I1	4301
1.52	Ideal	H	I1	3630
1.52	Ideal	F	VVS2	18386
1.52	Excellent	I	VVS2	10835
1.52	Ideal	I	SI1	7735
1.52	Excellent	D	SI1	11051
1.52	Excellent	E	VS2	14021
1.52	Excellent	E	SI3	6647
1.52	Very Good	I	SI2	6894
1.52	Ideal	E	SI3	6018
1.52	Very Good	H	VVS2	11744
1.52	Very Good	H	SI1	8899
1.52	Very Good	H	SI1	9150
1.52	Good	H	SI1	7270
1.52	Excellent	H	SI1	8272
1.52	Ideal	H	SI1	10729
1.52	Excellent	I	VS1	9133
1.52	Excellent	I	VS2	8074
1.52	Very Good	D	SI1	12351
1.52	Excellent	D	SI3	6013
1.52	Ideal	D	I1	5161
1.52	Excellent	D	I1	5325
1.52	Very Good	J	VS2	6647
1.52	Excellent	J	SI2	4893
1.52	Good	E	VS2	16326
1.52	Ideal	J	SI1	7792
1.52	Ideal	I	SI1	7916
1.52	Excellent	J	VS2	7298
1.52	Good	F	SI2	6586
1.52	Ideal	G	VS2	13830
1.52	Ideal	H	SI1	9357
1.52	Excellent	I	VS2	7092
1.52	Ideal	E	VS2	14815
1.52	Very Good	E	SI3	5434
1.52	Ideal	F	VS2	14159
1.52	Ideal	G	VS1	13062
1.52	Ideal	F	SI1	10047
1.52	Ideal	H	VS2	6876
1.52	Excellent	H	VS2	10178
1.52	Excellent	E	SI1	11655
1.52	Ideal	E	SI3	4977
1.52	Excellent	H	SI3	4555
1.52	Excellent	H	SI1	6917
1.52	Ideal	I	VS2	8164
1.52	Ideal	D	IF	35196
1.52	Ideal	D	VS2	14134
1.52	Ideal	H	VS1	10958
1.52	Excellent	G	VS1	13062
1.52	Ideal	I	VVS2	12713
1.52	Ideal	J	VS2	6843
1.52	Excellent	F	SI2	4851
1.52	Excellent	H	VS2	10219
1.52	Ideal	H	SI2	6491
1.52	Ideal	J	SI2	6242
1.52	Excellent	J	SI3	3660
1.52	Ideal	J	VS2	7041
1.52	Excellent	I	VS2	8300
1.52	Ideal	D	VS2	16145
1.52	Ideal	I	SI2	7238
1.52	Ideal	I	SI1	8840
1.52	Ideal	I	SI1	8287
1.52	Ideal	F	VS1	16685
1.52	Very Good	D	SI2	7339
1.52	Excellent	E	VS1	17286
1.52	Ideal	F	VVS2	17046
1.52	Ideal	F	SI2	8312
1.52	Ideal	H	SI2	7600
1.52	Very Good	H	SI2	5350
1.52	Excellent	I	SI1	6133
1.52	Ideal	D	VS1	11805
1.52	Excellent	I	VS2	5658
1.52	Ideal	E	VVS2	19535
1.52	Ideal	F	VS2	13973
1.52	Ideal	D	SI2	6710
1.52	Very Good	F	SI2	6411
1.52	Very Good	E	SI2	6408
1.52	Ideal	I	SI2	5718
1.52	Ideal	F	VS2	10756
1.52	Very Good	F	SI2	6019
1.52	Very Good	H	VS1	8807
1.52	Excellent	F	SI2	6531
1.52	Excellent	I	SI1	6133
1.52	Ideal	G	SI2	6660
1.52	Excellent	D	SI2	7614
1.52	Ideal	I	SI2	5289
1.52	Excellent	G	SI1	7911
1.52	Ideal	F	SI2	5417
1.52	Ideal	I	VS1	10260
1.52	Very Good	E	SI2	6408
1.52	Excellent	H	SI1	8774
1.52	Good	H	SI3	3754
1.52	Ideal	H	VS2	9946
1.52	Ideal	I	SI1	7956
1.52	Ideal	H	SI1	9232
1.52	Ideal	H	VS2	10355
1.52	Excellent	H	SI2	6178
1.52	Ideal	H	SI2	5885
1.52	Ideal	F	VS1	12568
1.52	Very Good	F	VS2	11123
1.52	Ideal	E	SI1	12008
1.52	Ideal	G	VS2	11583
1.52	Good	K	SI2	4169
1.52	Ideal	E	VVS1	23994
1.52	Excellent	J	SI1	4994
1.52	Ideal	F	SI1	12115
1.52	Very Good	E	SI3	5518
1.52	Ideal	I	SI2	7511
1.52	Excellent	F	VS2	12852
1.52	Excellent	F	VS2	14690
1.52	Ideal	G	SI2	8081
1.52	Very Good	I	SI1	6133
1.52	Ideal	J	SI3	4555
1.52	Ideal	F	VS1	16367
1.52	Ideal	K	VS2	7065
1.52	Excellent	M	SI2	4418
1.52	Excellent	I	SI1	7735
1.52	Ideal	I	VS2	8549
1.52	Ideal	F	VS1	15579
1.52	Ideal	G	SI1	9669
1.52	Excellent	D	SI2	7882
1.52	Ideal	E	SI2	10365
1.52	Ideal	F	VS2	13371
1.52	Ideal	J	SI2	6025
1.52	Ideal	I	SI2	6450
1.52	Ideal	J	VVS1	9087
1.52	Ideal	G	SI1	10309
1.52	Ideal	G	SI1	10539
1.52	Ideal	G	SI1	9669
1.52	Ideal	G	VS2	11261
1.52	Ideal	E	VVS2	21489
1.52	Very Good	J	VS2	4200
1.52	Excellent	E	SI2	5718
1.52	Ideal	F	VS2	14085
1.52	Ideal	J	VVS1	8411
1.52	Ideal	J	SI2	5752
1.52	Ideal	F	VS2	13054
1.53	Ideal	F	SI2	8763
1.53	Ideal	J	IF	12809
1.53	Excellent	H	SI1	12809
1.53	Excellent	J	SI2	8466
1.53	Ideal	I	SI2	6677
1.53	Ideal	J	SI1	4978
1.53	Good	H	VS2	7083
1.53	Excellent	F	VS2	10180
1.53	Very Good	G	SI3	4167
1.53	Very Good	K	SI2	3487
1.53	Very Good	K	SI2	3966
1.53	Very Good	D	SI2	6367
1.53	Ideal	J	SI2	3837
1.53	Excellent	J	VVS2	5141
1.53	Excellent	H	VS1	6796
1.53	Very Good	J	VVS2	5141
1.53	Ideal	H	VS2	9600
1.53	Excellent	E	SI2	9543
1.53	Excellent	F	SI3	4550
1.53	Excellent	J	SI3	3098
1.53	Excellent	I	VS1	10591
1.53	Ideal	D	VS2	16097
1.53	Very Good	H	SI1	8743
1.53	Ideal	F	VS2	13741
1.53	Ideal	I	VS2	8028
1.53	Ideal	G	SI2	8299
1.53	Ideal	I	SI1	8148
1.53	Ideal	E	SI2	7593
1.53	Ideal	E	SI1	12187
1.53	Ideal	F	VS2	14232
1.53	Ideal	G	SI1	10306
1.53	Excellent	G	VVS2	14134
1.53	Very Good	I	VS2	5998
1.53	Ideal	J	VS2	7757
1.53	Excellent	G	SI1	10061
1.53	Excellent	H	SI1	9324
1.53	Ideal	I	SI1	8809
1.53	Ideal	G	VVS1	16527
1.53	Ideal	F	IF	23837
1.53	Ideal	D	VVS2	24290
1.53	Ideal	G	VS1	12885
1.53	Ideal	G	VS1	14474
1.53	Ideal	H	VVS2	13013
1.53	Ideal	I	VS1	9473
1.53	Ideal	L	VVS1	6619
1.53	Ideal	G	SI2	8175
1.53	Ideal	D	VS2	16930
1.53	Ideal	F	SI2	9561
1.53	Ideal	H	VS2	10887
1.53	Ideal	I	VS1	10357
1.53	Ideal	J	I1	4778
1.53	Ideal	H	SI2	8850
1.53	Ideal	E	IF	28494
1.53	Ideal	I	VS1	9473
1.53	Ideal	L	VVS1	7204
1.53	Ideal	E	VS1	16090
1.53	Ideal	H	VVS2	12696
1.53	Ideal	H	VVS2	12537
1.53	Ideal	G	SI1	11287
1.53	Ideal	E	SI2	10349
1.53	Excellent	H	I1	6018
1.53	Ideal	L	SI2	4933
1.53	Ideal	E	SI1	11692
1.53	Excellent	G	SI2	8720
1.53	Ideal	H	SI2	7809
1.53	Ideal	F	VS2	13603
1.53	Ideal	I	VVS1	11494
1.53	Ideal	E	VVS1	32544
1.53	Ideal	G	SI1	11287
1.53	Ideal	D	VS2	17926
1.53	Ideal	F	I1	6551
1.53	Ideal	E	SI1	11846
1.53	Ideal	J	SI1	6987
1.53	Ideal	G	SI1	10092
1.53	Ideal	G	SI1	10092
1.53	Ideal	K	I1	4012
1.53	Ideal	I	SI1	7303
1.53	Ideal	H	VS1	10665
1.53	Ideal	F	SI2	8902
1.53	Ideal	F	SI1	11076
1.53	Ideal	H	VS2	10080
1.53	Very Good	D	SI2	5682
1.53	Excellent	F	SI2	6661
1.53	Ideal	H	SI2	5953
1.53	Ideal	G	VS1	12608
1.53	Ideal	D	VS2	13990
1.53	Excellent	G	VS2	12723
1.53	Very Good	M	SI2	1727
1.53	Ideal	J	VVS2	6604
1.53	Very Good	F	SI2	8367
1.53	Excellent	J	SI1	5756
1.53	Very Good	J	SI2	5049
1.53	Very Good	I	VS2	7171
1.53	Excellent	J	VS1	6316
1.53	Ideal	J	VS1	6017
1.53	Ideal	J	VS2	8325
1.53	Excellent	F	SI2	6604
1.53	Ideal	H	VS1	8865
1.53	Ideal	D	VS1	17444
1.53	Ideal	I	VS1	7122
1.53	Ideal	I	VS1	7122
1.53	Ideal	H	VS2	9726
1.53	Excellent	H	SI2	5386
1.53	Ideal	M	VVS1	4531
1.53	Good	L	SI1	4855
1.53	Excellent	L	VVS1	6152
1.53	Ideal	J	VVS2	7769
1.53	Ideal	G	VS2	11823
1.53	Ideal	H	I1	3653
1.53	Ideal	G	I1	3537
1.53	Very Good	D	SI3	4019
1.53	Ideal	G	SI1	10656
1.53	Ideal	G	SI1	12178
1.53	Ideal	D	IF	37642
1.53	Ideal	I	VS2	8367
1.53	Ideal	D	VS2	17276
1.53	Excellent	J	SI3	4619
1.53	Very Good	K	I1	3253
1.53	Very Good	E	I1	4983
1.53	Excellent	F	SI2	8486
1.53	Very Good	F	SI2	9637
1.53	Good	F	SI3	5372
1.53	Excellent	G	VVS2	14475
1.53	Ideal	H	VVS2	11821
1.53	Very Good	H	I1	4406
1.53	Very Good	I	VS1	9409
1.53	Very Good	I	VS2	8725
1.53	Good	E	VS2	16433
1.53	Very Good	E	SI3	6986
1.53	Excellent	J	SI1	6494
1.53	Excellent	J	VS2	7150
1.53	Ideal	J	SI2	6879
1.53	Ideal	J	SI2	6450
1.53	Ideal	I	SI1	8591
1.53	Ideal	I	SI1	9213
1.53	Ideal	G	VS2	11608
1.53	Very Good	H	SI3	5007
1.53	Ideal	I	SI1	8342
1.53	Ideal	G	VS2	12145
1.53	Ideal	G	VS2	12847
1.53	Ideal	G	VS1	12889
1.53	Ideal	J	SI2	6450
1.53	Ideal	J	SI1	7097
1.53	Excellent	L	SI1	5175
1.53	Very Good	I	SI3	4222
1.53	Excellent	G	SI2	11071
1.53	Ideal	G	SI1	10162
1.53	Very Good	F	SI2	6604
1.53	Ideal	G	SI2	6366
1.53	Excellent	G	SI2	5638
1.53	Ideal	G	SI2	6157
1.53	Ideal	I	SI2	7004
1.53	Excellent	E	SI2	6283
1.53	Ideal	G	SI2	5638
1.53	Ideal	H	SI1	9667
1.53	Ideal	F	SI1	10410
1.53	Excellent	G	SI1	9891
1.53	Excellent	J	VS2	7444
1.53	Ideal	E	SI1	11145
1.53	Ideal	D	VVS2	24786
1.53	Excellent	D	SI2	9771
1.53	Excellent	G	SI1	10741
1.53	Very Good	G	SI2	6157
1.53	Very Good	F	I1	3513
1.53	Ideal	H	SI2	7968
1.53	Ideal	I	SI2	7180
1.53	Excellent	I	VS2	8964
1.53	Ideal	I	SI2	7004
1.53	Ideal	H	VS2	10547
1.53	Excellent	F	SI2	7757
1.53	Ideal	G	VS1	13508
1.53	Very Good	I	SI1	8675
1.53	Ideal	F	VVS2	26174
1.53	Good	J	I1	3098
1.53	Very Good	H	SI1	6112
1.53	Ideal	H	SI2	7221
1.53	Ideal	G	VS2	12558
1.53	Excellent	I	VS2	7960
1.53	Ideal	F	VS2	13880
1.53	Ideal	H	SI1	8958
1.53	Excellent	F	VS1	15704
1.53	Ideal	H	SI2	6058
1.53	Excellent	H	SI2	6433
1.53	Excellent	H	VS2	7991
1.53	Excellent	F	SI2	7024
1.53	Ideal	E	VS1	18560
1.53	Excellent	E	SI2	7063
1.53	Very Good	E	SI2	7063
1.53	Excellent	H	SI1	7191
1.53	Ideal	H	SI1	6557
1.53	Excellent	G	SI2	6118
1.53	Very Good	E	SI2	7055
1.53	Excellent	H	VS2	10012
1.53	Ideal	F	VS1	15704
1.53	Ideal	G	VS1	13148
1.53	Ideal	D	SI2	7664
1.53	Ideal	F	SI1	7769
1.53	Excellent	G	SI2	5857
1.53	Excellent	H	SI2	7437
1.53	Ideal	I	SI1	8119
1.53	Ideal	F	VS2	13695
1.53	Ideal	F	VVS1	13880
1.53	Ideal	D	SI2	9369
1.53	Ideal	G	VS1	13490
1.53	Excellent	G	SI2	7775
1.53	Excellent	H	SI1	8819
1.53	Very Good	I	SI2	4840
1.53	Ideal	K	SI2	3941
1.53	Excellent	J	SI1	5948
1.53	Ideal	D	SI3	5739
1.53	Very Good	H	I1	2507
1.53	Ideal	K	SI2	3758
1.53	Ideal	E	SI2	6934
1.53	Ideal	D	I1	3890
1.53	Ideal	H	SI2	6921
1.53	Ideal	F	VVS2	19399
1.53	Ideal	F	SI1	11699
1.53	Excellent	I	I1	3376
1.53	Ideal	J	SI2	5790
1.53	Very Good	I	VS2	7171
1.53	Ideal	E	SI1	11798
1.53	Ideal	F	VVS2	18216
1.53	Excellent	I	I1	3215
1.53	Ideal	D	I1	3695
1.53	Ideal	F	VS2	13318
1.54	Ideal	G	VS2	11451
1.54	Ideal	J	VS1	7516
1.54	Ideal	J	VS1	11027
1.54	Ideal	K	SI1	5270
1.54	Ideal	I	SI1	7985
1.54	Ideal	H	SI1	8922
1.54	Ideal	H	VS1	7414
1.54	Ideal	H	VS2	7064
1.54	Very Good	H	SI2	4795
1.54	Very Good	H	SI2	4968
1.54	Very Good	E	VS1	12206
1.54	Excellent	J	SI1	4572
1.54	Excellent	D	SI2	5866
1.54	Ideal	H	VS1	7011
1.54	Very Good	K	VS1	6915
1.54	Ideal	F	VS2	11987
1.54	Ideal	I	VS2	8933
1.54	Ideal	E	VS1	17072
1.54	Excellent	J	VVS2	7742
1.54	Excellent	I	SI1	5601
1.54	Ideal	H	SI1	9468
1.54	Ideal	G	VS1	12563
1.54	Ideal	F	VVS2	20022
1.54	Ideal	H	SI1	9098
1.54	Ideal	G	SI1	10373
1.54	Ideal	F	SI2	9721
1.54	Ideal	G	VS2	12140
1.54	Ideal	H	VVS2	13098
1.54	Ideal	H	VS1	11460
1.54	Ideal	G	IF	16821
1.54	Ideal	I	VS1	10425
1.54	Ideal	H	SI2	8070
1.54	Ideal	H	SI2	8070
1.54	Ideal	F	VVS2	20863
1.54	Ideal	F	VVS2	20863
1.54	Ideal	F	VVS2	25818
1.54	Ideal	F	VS2	15882
1.54	Ideal	K	VS1	7934
1.54	Ideal	E	VVS1	32757
1.54	Ideal	D	I1	6073
1.54	Excellent	H	I1	5445
1.54	Excellent	E	VS1	17603
1.54	Excellent	J	SI2	6580
1.54	Ideal	F	VS1	17212
1.54	Ideal	G	VS2	12779
1.54	Ideal	H	VS1	11605
1.54	Ideal	G	SI1	10960
1.54	Ideal	I	VS1	10171
1.54	Ideal	F	VS1	18288
1.54	Ideal	H	VS2	10146
1.54	Ideal	I	SI2	6845
1.54	Ideal	D	IF	35819
1.54	Ideal	H	SI2	8174
1.54	Ideal	E	SI1	9765
1.54	Ideal	D	SI2	9190
1.54	Excellent	E	SI1	11850
1.54	Ideal	J	VVS2	6647
1.54	Excellent	K	VVS1	5590
1.54	Excellent	K	SI2	4430
1.54	Excellent	I	VS2	6071
1.54	Very Good	J	VS2	4255
1.54	Ideal	J	VS1	7820
1.54	Ideal	H	SI2	8234
1.54	Ideal	H	VVS2	9006
1.54	Excellent	G	SI2	9180
1.54	Ideal	J	VVS2	6071
1.54	Very Good	I	SI1	6214
1.54	Ideal	J	VVS2	6647
1.54	Excellent	I	SI2	4872
1.54	Ideal	D	VS1	15268
1.54	Ideal	I	VS2	6071
1.54	Ideal	J	SI2	5946
1.54	Excellent	E	SI1	10586
1.54	Excellent	F	VS2	12481
1.54	Excellent	D	SI1	12843
1.54	Ideal	K	VS2	5443
1.54	Ideal	G	VS2	10974
1.54	Excellent	G	VS2	9976
1.54	Ideal	F	SI1	11227
1.54	Ideal	H	I1	3465
1.54	Ideal	H	SI1	11373
1.54	Ideal	E	SI2	10081
1.54	Excellent	K	VS1	9480
1.54	Ideal	G	VS2	13202
1.54	Ideal	G	VS2	13039
1.54	Excellent	F	VS2	15687
1.54	Ideal	F	VS1	16685
1.54	Ideal	E	VVS1	28699
1.54	Ideal	D	VVS2	29938
1.54	Excellent	H	SI1	9480
1.54	Ideal	K	SI1	5971
1.54	Very Good	H	SI2	5971
1.54	Ideal	I	VS1	9730
1.54	Excellent	E	VVS2	21788
1.54	Ideal	G	SI1	10520
1.54	Excellent	H	SI1	6014
1.54	Excellent	E	VS2	13622
1.54	Excellent	E	SI2	9006
1.54	Very Good	H	SI2	5590
1.54	Excellent	I	SI2	4872
1.54	Ideal	H	VVS2	12714
1.54	Ideal	H	SI2	6661
1.54	Excellent	I	SI2	5311
1.54	Ideal	G	SI2	7613
1.54	Ideal	D	SI2	9015
1.54	Good	H	VS1	7995
1.54	Ideal	J	VS2	7042
1.54	Ideal	F	VS1	14929
1.54	Ideal	F	VS2	13971
1.54	Ideal	J	VS2	7197
1.54	Ideal	F	VVS2	18096
1.54	Very Good	F	SI2	6949
1.54	Excellent	F	SI1	8497
1.54	Ideal	H	SI2	6475
1.54	Excellent	H	SI2	6152
1.54	Ideal	H	SI1	7175
1.54	Excellent	H	SI1	6408
1.54	Excellent	G	SI1	8632
1.54	Excellent	D	SI2	10508
1.54	Ideal	G	VS2	11573
1.54	Ideal	G	VS2	12388
1.54	Excellent	J	SI1	4615
1.54	Very Good	J	SI2	4615
1.54	Excellent	F	IF	27449
1.54	Excellent	F	VS2	9314
1.54	Ideal	H	SI2	7806
1.54	Excellent	G	SI1	9547
1.54	Excellent	I	VS2	6647
1.54	Ideal	F	VS2	13952
1.54	Ideal	I	SI1	7277
1.54	Ideal	J	VVS2	8722
1.54	Very Good	K	I1	2750
1.54	Excellent	D	VS2	14934
1.54	Ideal	H	VS2	9805
1.54	Ideal	F	VS1	17563
1.54	Ideal	K	SI1	5892
1.54	Excellent	I	SI1	5561
1.54	Ideal	F	VS2	9170
1.54	Ideal	I	SI2	7524
1.54	Ideal	G	VS1	13489
1.54	Excellent	J	SI1	6882
1.54	Ideal	G	VS1	12674
1.54	Ideal	J	VVS2	8060
1.54	Very Good	K	I1	2610
1.55	Ideal	G	VS2	11696
1.55	Ideal	H	SI1	9203
1.55	Ideal	K	IF	7968
1.55	Ideal	H	VS1	8148
1.55	Very Good	F	SI2	5556
1.55	Very Good	G	SI2	5209
1.55	Very Good	I	SI2	4475
1.55	Excellent	H	SI3	3980
1.55	Ideal	K	SI1	5449
1.55	Ideal	E	VS2	15512
1.55	Excellent	H	VS1	9587
1.55	Ideal	H	SI2	8158
1.55	Ideal	H	VS2	10621
1.55	Ideal	G	VS1	14127
1.55	Ideal	G	SI1	10089
1.55	Ideal	H	VS2	10621
1.55	Ideal	F	VS2	15250
1.55	Ideal	G	IF	16719
1.55	Ideal	G	VVS2	15749
1.55	Ideal	F	VS1	17757
1.55	Ideal	I	SI1	8834
1.55	Excellent	I	SI1	8834
1.55	Ideal	F	SI1	11074
1.55	Ideal	F	IF	25658
1.55	Excellent	I	SI1	8503
1.55	Ideal	E	VS1	19607
1.55	Ideal	I	VVS2	10827
1.55	Ideal	D	IF	41574
1.55	Very Good	G	VVS1	14469
1.55	Ideal	F	SI1	12107
1.55	Ideal	I	I1	5539
1.55	Ideal	F	SI1	12107
1.55	Ideal	F	VVS2	25986
1.55	Ideal	I	VS1	10237
1.55	Ideal	I	SI1	8834
1.55	Ideal	E	VS2	16315
1.55	Ideal	E	VS1	19371
1.55	Ideal	I	VS1	9597
1.55	Ideal	I	SI1	8171
1.55	Ideal	K	VVS2	7360
1.55	Ideal	G	VS1	13232
1.55	Ideal	F	SI1	11074
1.55	Ideal	I	VS2	8662
1.55	Ideal	I	SI1	7619
1.55	Ideal	H	SI1	9476
1.55	Ideal	I	VS2	9617
1.55	Very Good	H	SI2	5556
1.55	Ideal	F	VS2	10951
1.55	Ideal	K	VVS1	6241
1.55	Ideal	H	IF	12439
1.55	Ideal	K	VS2	5913
1.55	Excellent	K	VS1	7477
1.55	Ideal	I	SI1	9014
1.55	Excellent	I	VS2	9081
1.55	Excellent	H	SI1	10814
1.55	Ideal	J	VS1	6068
1.55	Ideal	K	VS1	5442
1.55	Ideal	L	VS1	5013
1.55	Ideal	G	SI1	8274
1.55	Ideal	E	VS2	11751
1.55	Excellent	I	VVS2	10312
1.55	Ideal	F	IF	21595
1.55	Excellent	E	I1	6302
1.55	Ideal	F	VS2	13499
1.55	Excellent	G	SI3	4742
1.55	Ideal	F	SI1	13189
1.55	Excellent	G	SI1	8848
1.55	Ideal	J	VS2	7906
1.55	Ideal	D	VS1	22026
1.55	Ideal	D	SI1	13258
1.55	Ideal	F	VVS1	23905
1.55	Very Good	K	SI3	3920
1.55	Excellent	J	SI3	4680
1.55	Ideal	D	VS1	15623
1.55	Excellent	F	VS2	14249
1.55	Very Good	G	I1	4661
1.55	Excellent	H	VS2	10143
1.55	Very Good	I	SI2	7030
1.55	Good	J	SI2	5797
1.55	Excellent	F	VS2	14857
1.55	Ideal	G	SI2	9291
1.55	Ideal	G	VS2	12304
1.55	Excellent	K	SI1	5584
1.55	Ideal	H	SI1	9542
1.55	Ideal	I	SI1	8451
1.55	Ideal	D	SI2	7189
1.55	Excellent	F	SI2	8476
1.55	Ideal	E	SI1	9918
1.55	Excellent	K	SI1	5840
1.55	Ideal	H	SI2	8072
1.55	Very Good	E	SI3	5371
1.55	Ideal	I	SI3	3906
1.55	Ideal	L	SI1	5541
